Asset_ID,Department,Region,Environment,CPU_Usage_Avg,RAM_Usage_GB,Storage_Usage_TB,Instance_Unit_Cost,Support_Tickets_Monthly,Uptime_Percentage,License_Fee_Monthly,Server_Age_Months,Monthly_Transfer_Cost,Metric_Col_0,Metric_Col_1,Metric_Col_2,Metric_Col_3,Metric_Col_4,Metric_Col_5,Metric_Col_6,Metric_Col_7,Metric_Col_8,Metric_Col_9,Metric_Col_10,Metric_Col_11,Metric_Col_12,Metric_Col_13,Metric_Col_14,Metric_Col_15,Metric_Col_16
IT-1010,  Data Science ,US-EAST,Sandbox,78.10323088913077,104.23636998976116,9.339772765448553,67.29190293727633,3.0,99.8317491346419,490.382353022339,43,$20.89,55.727399673431854,65.76356228668494,45.89250130775121,50.91598135184474,42.71834270973049,71.3264062619819,93.16743982341788,3.550903537172001,72.89436920805518,88.21014236879178,8.807111701729553,28.844672163905628,68.37817499068784,97.89759164198037,35.760599362658496,4.3438908570414885,71.67280267157523
IT-1011,  Sales , ap-south,Dev,39.563837455199035,52.119250808358665,3.4017723012623815,68.655368084451,3.0,98.78299547657053,159.62114402741562,6,$69.88,52.650532538214655,11.430755388435632,46.70877433293269,65.50926951243105,74.47866755185272,87.921127076173,35.23163030292312,10.919387500437772,48.640272328520965,70.7128744735747,69.66030818587089,52.10368568622786,3.253458192968539,97.32614213458426,70.492566730886,80.16643274207074,25.891743146068002
IT-1012,  Finance , AP-SOUTH,Dev,64.96410753311346,102.69967111047534,2.267804258347433,25.37804977944674,2.0,99.64253293884829,324.4164743229145,8,$76.9,43.563838836614025,14.358527013193424,40.616149320424164,0.9552776616969072,57.383231758717656,61.70045556612569,31.96890467980832,12.542638002078432,28.127754784686733,15.098325346103413,60.88287001535817,2.6623738696466503,22.535556158287317,76.92453128051827,1.2452828167165864,19.4274245856226,30.70964087481571
IT-1013,  HR ,LATAM,Staging,93.9951978250248,41.91375981153446,5.015843154658129,14.702885151140851,2.0,98.39459614907686,431.24634902888715,1,$11.81,5.807129571686054,27.23674327202794,62.021179970382036,57.2783567692434,55.40001434924231,42.53998537813215,24.2170640337248,42.576766354804676,44.471616024151075,24.054914985161368,21.01483389392339,52.86426155484825,97.91006236754973,21.16921679641498,95.0645746196961,26.96741743788347,48.52680760763551
IT-1014,  Marketing ,eu-west ,Production,25.315495145521467,13.03281689560477,2.842278402701689,30.935452920233928,1.0,98.09633908627286,410.9101600805532,23,$85.76,88.24013344598492,59.39956878266328,40.666392923299355,47.31983810739396,15.74634107160251,11.18893429847735,15.540284982908892,87.17752398510592,0.9294898090054682,18.018220406530293,90.05402563215539,44.77656408439569,90.59503650871169,88.0196829229165,52.544926611343335,1.0378363050580708,89.49540435899326
IT-1015,  Data Science , ap-south,Production,40.090977166197256,119.64732203119121,5.395550455188179,55.13974351919837,4.0,99.56335584260289,90.63848685453203,40,$83.79,31.699422644302977,75.28254699056728,14.749431408659696,96.23060446947994,18.093272783474102,78.92093058948785,46.005207912877836,64.3294597766822,59.79594561118253,63.09548550105958,8.66677372357344,58.84109955595209,96.45719609910026,10.091988356835147,35.837244268355995,1.8226884967541546,3.866181181560735
IT-1016,  Finance ,eu-west ,Sandbox,48.204263957907706,52.92434003089027,3.550240582842646,70.96895646052852,8.0,99.0837497949142,363.77340065354434,37,$49.89,64.24603344682944,27.4496443453197,10.652961620864676,90.17092986027271,58.25587939097411,12.829349247080513,34.11205134067475,97.26184787970095,7.456690410996147,39.88688877403843,37.30382585547717,92.03148835436032,99.6123159823922,62.98948255198608,56.12289291905449,23.041843416800067,98.96413108154577
IT-1017,  Finance ,latam,Dev,17.421393831804657,102.29387903332285,1.4074614266135042,16.77598399901506,5.0,99.00745162605384,166.03868999871136,10,$58.24,60.74335589700354,87.06420374149644,92.44722752437778,79.76039294333856,2.3566861080660084,72.63658611992429,74.4837593870395,3.994096938755265,14.539009487371214,4.777913619509366,9.45330531266566,27.461930571146308,6.388746629492625,45.72151415608351,71.57861966738137,87.28684862716403,77.20771496095648
IT-1018,  Marketing ,eu-west ,Sandbox,12.29347494185511,38.61387251956575,2.732362896069894,13.765996254054834,3.0,98.54441169849883,210.08006512946002,2,$72.77,58.44868253845268,10.918017888414855,2.4738907537883104,5.699418452026672,86.91179889634104,52.7924945782026,23.68665038305111,72.20070448585214,62.597662045226286,29.129230272650407,91.19448566283526,63.90965435185888,57.086253647577124,3.9215673060334466,27.327908773252318,78.08230484565092,35.97788975072784
IT-1019,  Data Science , AP-SOUTH,Dev,79.67505796894619,84.14927390333334,4.440554465119099,66.81712720511476,4.0,98.1446340297187,270.04639204002444,36,$69.29,52.57122020115841,20.759916804317957,10.546726180565248,40.202884228333325,35.04708006409748,38.58359247580685,73.63322390200491,31.420155739024878,1.3348672345749324,86.06532260646512,3.5384129109471973,42.98323359730952,83.41376112202568,90.39070102347799,29.11236472278631,76.98731150124428,35.41602036156979
IT-1020,  HR ,EU-WEST ,Staging,92.91149355448276,112.2905482839583,0.3999029421482937,58.38500668439475,3.0,98.96572007266569,405.83757472942705,54,$6.57,18.14398334313281,97.04649211428776,44.53048746455867,69.60422221945602,41.66162170173271,61.298638625336764,28.81465859819744,2.328543641103109,57.35553332944306,79.6042333414664,42.57647768239601,43.5128724321577,31.97089657843857,96.10928445216608,46.81768499123523,82.70347743480663,48.29812361232231
IT-1021,  Engineering , AP-SOUTH,Dev,41.42525574466928,9.16385877015756,7.729361017446144,73.51941190764566,3.0,99.73445271759874,124.79064920107126,57,$16.63,28.060574104796554,13.474486365365767,26.29262669043798,2.9660743564281056,25.843233473260007,77.2356086074543,59.27287846475592,82.59266899343135,63.83800873202799,64.30118039692142,86.17786866737279,64.72714022593479,43.55587222536025,90.73945351656351,66.99307265601878,18.6613568927977,87.54785460988418
IT-1022,  Data Science ,EU-WEST ,Sandbox,12.888485257518795,106.99883482107506,6.256063189445117,36.601158650870495,5.0,98.24004402740697,98.84985576782753,2,$20.45,52.41880712703001,88.81113077238109,40.584890040214596,23.581379175280116,87.66710992631033,94.1139618450621,63.84300963947312,16.269354342935582,78.82750135168789,8.554351419413953,25.138233910222475,95.13363951802349,28.37386486554818,19.24667983561602,70.63703349217948,97.90652893434417,1.791734083862595
IT-1023,  Marketing , AP-SOUTH,Sandbox,10.923058462151882,74.84529261651915,6.053460112055707,37.795156118479696,4.0,99.85834175869435,119.04856026964009,15,$76.79,78.9342451596926,70.39350754040954,11.744738159388335,88.75071901181288,64.25040728059051,26.46968828377999,67.17814255003329,21.40749097624003,6.8030527963522385,88.27908191395487,10.501227056179518,86.3031505665838,3.8072135799396833,33.29819012732921,32.40566394236403,23.21926323466219,54.82496506918623
IT-1024,  Finance , ap-south,Sandbox,85.21863857242688,79.32649748466258,5.505894325639383,22.683333912441874,3.0,98.54945816048323,148.20059101639242,20,$46.81,43.19889706504186,7.308709064170671,13.090693684737397,12.978076729942423,44.99084690350668,94.71301602116982,17.533898603726172,34.04658586505249,0.29316633965185135,53.45178087482548,12.700433158170355,63.95224454791683,7.271334237168626,95.57329439151687,32.24915594482006,14.992985093924261,5.608644513187267
IT-1025,,eu-west ,Staging,46.74328247549119,68.87159209994185,5.944100406018178,19.182523461034986,1.0,99.06437258565732,76.77583421496311,42,$56.82,20.392255304613084,48.370682889994384,80.06579087251153,5.137350433864418,58.53087956597412,96.0948045987792,28.27113697216943,78.83571168608697,76.68578939298571,49.457601003004704,40.49350942101494,46.1538088945903,2.1441769625463514,10.642394408708656,48.71087461730789,29.46446936990189,11.560074734259175
IT-1026,  Data Science ,latam,Dev,33.80245849061527,112.43491280717166,9.353054331801484,47.88051665659476,3.0,98.13301679093317,466.86041130653484,21,$78.41,8.794442480542596,51.897935314480634,75.91087441003039,58.058575628466926,38.03695959753909,81.36305144796802,24.611568540523322,62.459057917134295,29.005387919915883,93.4063576982224,42.8581859293113,42.39921009118272,52.72444489361142,58.33047435213964,54.192170059942214,53.04533421568117,69.06658644055712
IT-1027,  Engineering ,us-east,Dev,47.88151441154596,9.385736297219045,0.18483518702633284,34.58567008027961,6.0,98.8500931876053,193.58753318993678,30,$37.39,66.30110034940242,93.21396314158376,10.425286572461435,94.64646154277803,46.55824782844121,88.1437174942349,57.616041101548035,26.486113584698888,88.72052215235804,0.8844026925077131,71.80769373595963,78.71329109605402,61.842308321803415,48.55224856133022,64.94141349392717,12.443062040961838,23.43088851518805
IT-1028,  Engineering ,latam,Sandbox,33.64736852231126,36.367520550445164,0.5732171256117178,16.979619772605194,2.0,98.25179577281433,129.63903343988926,56,$76.14,42.33399706211646,42.11045930771687,66.779041489902,83.46247399086386,35.76321934142845,69.24275137171718,7.574640227136687,16.84893383253896,18.496859412476418,55.58972068347732,23.792866406483824,21.822068374341153,30.77016825069958,15.189863040315865,61.77096816998916,73.86210233842017,4.159480524609371
IT-1029,,eu-west ,Dev,49.0132197776858,112.59455481853526,1.9957847583149433,66.99319831044583,1.0,98.09594757215442,337.0253916569316,24,$47.02,12.537089262264189,44.67636154642759,60.931132335548334,97.47725047209556,41.06747942108353,3.9097219931284677,51.82564499608501,10.9548237001865,58.550575534874405,79.12443911887061,70.18396795944777,58.76665441624591,82.61485371419643,88.6577492779466,37.251788400668985,37.15266890447765,16.42372800741645
IT-1030,  Sales ,LATAM,Production,82.36007572261431,97.29086711396255,1.756283661932186,24.29810103145865,3.0,99.9331153868553,404.148253444983,2,$40.83,67.44668799869838,11.24837547863783,71.33627226802297,75.35231536962493,31.49765440094303,57.50785447053921,8.74670556430418,14.981657296976048,10.9409664354148,6.369047465551414,99.897597905257,50.495376823647106,88.80133513010303,13.415442974959257,29.688679026649854,56.8416535617164,20.863808357893486
IT-1031,  Marketing , ap-south,Production,58.30712339558861,6.187999862147125,1.8938251487449085,58.412229514219035,4.0,99.46018907092827,388.9553745206375,38,$36.64,20.757873085437318,63.91725634376625,47.444890456247414,43.73697740845716,7.7641077546022,74.7204562960772,33.70559899331138,86.81451530778888,40.26901484044082,35.717206741486926,86.42508729312878,64.93535607005073,13.97483052343096,59.270696081956174,30.79211911312806,73.423602365008,76.97819957102922
IT-1032,  Data Science ,US-EAST,Production,67.51883955291578,68.10877911800387,6.752244469901637,29.49817295932289,2.0,99.43811544202732,373.4182367541915,22,$96.67,50.90160483036771,21.08969758890966,26.998682753344085,94.66164395898741,3.7346278163168822,94.1703134706335,68.67060929511155,92.26833731493525,88.20643949689303,97.7485184519707,63.55743406977762,18.742102784980162,5.19244627419444,31.818088234304078,64.5401057703474,90.1893747595618,62.49241314635218
IT-1033,  Data Science ,eu-west ,Dev,37.82036086109029,69.66701240837168,4.648884680396637,62.40009950667354,1.0,98.1810993789675,72.7384889470852,29,$78.34,30.618797507686047,7.753325822370682,66.36791693565279,42.66332784533118,17.41062042677386,57.045184701887365,41.25640550117687,96.79578076055714,60.83475084104389,21.178605165664766,93.99125010530999,69.57572238045302,31.93806130286616,41.798114017694644,43.31475543813502,81.93469667232645,73.51240126796921
IT-1034,  Finance ,eu-west ,Staging,71.46552906594668,53.70938475586089,9.918610895513462,19.340604168514552,3.0,99.85870104897549,401.9717836492008,14,$6.92,93.16900644340004,99.6919000070794,37.1357426522822,35.00946163442443,25.16377438287304,79.42006782573834,28.034183938222778,83.47318844782181,68.96170357664869,53.11794334059553,99.11091724571402,62.69997942038847,71.29875324463042,21.13596142290499,13.434936229674454,53.74686744522369,36.98222796006897
IT-1035,,eu-west ,Staging,64.9955376391435,40.87677317568672,2.346170556549154,58.87643983374922,2.0,98.93893703001977,275.84538856333614,5,$95.95,22.82880662711656,26.96296279628052,21.895290101216048,44.81959177674339,89.04718605896824,70.50387175444939,61.585717589903446,88.73903250233498,22.59703304041497,74.60690260345551,57.02738913611044,18.014612146962662,50.74238913109669,62.466906539881286,0.5923059126252683,99.11728954846164,11.313277437351877
IT-1036,  Finance ,US-EAST,Staging,15.76057979768508,88.53388145113043,3.1772180001721972,18.08337018183177,7.0,99.70456813611486,342.0887090141826,24,$78.67,41.991852154202846,14.105316512880394,40.86290137192832,81.39739543824645,61.12486545231047,28.080288854758184,74.02691124821116,81.61035004634256,92.2750920368031,39.03738525069356,27.363012572656466,44.962168929102894,48.80899973497284,98.8677484925659,2.9677364065667455,52.973918800821394,80.5290103444577
IT-1037,  Sales , AP-SOUTH,Staging,56.53785678040261,29.766017623389473,9.843983096336325,39.70877884713049,3.0,98.02520220222755,480.39108104265193,26,$19.17,95.94935968280058,69.94903745971763,76.3269835600954,91.76935498488884,95.82971696239909,15.472807515135855,25.458493477259626,95.805576904603,62.34824403478228,40.7873246657736,91.49832595980723,67.86193548433424,15.241039844993942,83.35430976742425,86.7516347099061,53.59721582608036,14.040683865519544
IT-1038,  Data Science ,EU-WEST ,Production,28.106914667878222,103.06962169689155,8.334405593942245,57.50826973717548,3.0,98.59641296267502,414.8026423133252,2,$12.25,31.87251799383154,82.16821559219018,47.57931965362019,35.76821099596755,33.96468601956296,75.09053286779005,29.939990109587722,84.56509415443595,10.588548421982313,6.3268352103269425,84.41947755876181,90.16042694423963,35.14541184383807,68.32058565765992,45.782721138047165,15.848819500154276,38.26817668808681
IT-1039,  Data Science ,latam,Production,77.36861026702336,103.5766079351665,4.751012284717474,22.739539633587835,6.0,99.99209424425293,421.41740415170216,46,$34.28,64.45931630110002,6.407749312634669,29.98642634334221,46.22474565322625,40.1738003800437,23.376836117950738,64.0293916951086,46.2002681617936,1.5552247836587596,19.00933484206505,8.461126150388598,12.20996282112904,95.88912583337034,75.63812806392019,65.74272039930776,14.872053611480208,26.227824166289825
IT-1040,  Engineering ,EU-WEST ,Sandbox,43.334393762024554,55.49241825902975,5.590509166905298,,5.0,98.8556760853908,131.66024849517723,45,$64.3,31.67270437063252,10.539330746978703,83.18686148238282,89.8327323304383,71.9753227589857,24.46915546301409,96.52232601805852,32.32543143579526,1.5922516513863116,88.0609225515588,93.63747017822337,0.8739418248606023,34.05604390185201,83.92866782545305,92.9037496128832,16.87011263154936,29.653485367609058
IT-1041,  Sales ,eu-west ,Dev,94.52157486768384,39.15995335279631,8.44746141446312,65.61555350971625,5.0,99.7769870777287,264.38770684537906,34,$63.57,11.0674979117249,9.017382358204584,88.16437551809348,4.704366452866893,57.790207763403046,64.39462387006476,21.387153666977564,58.421188885156624,5.1211792215853595,81.83176404167509,36.62198372051984,16.515415807516774,59.14324125500918,47.25470950617577,12.627985407635379,59.18213609592568,60.185666173707354
IT-1042,  HR ,eu-west ,Dev,13.32503941450674,39.200894517248436,4.861704435858647,66.87739789627406,5.0,98.65599669674208,477.19646825466015,23,$31.21,62.75472326842928,4.69593033225112,43.32504237726747,78.38686941138513,52.788008038209846,78.90684640295285,65.42476357112096,60.818332780765594,91.1615862271614,30.46385222630683,32.208590884549935,98.92737345188168,5.834889908192775,56.70442057761589,44.76158953822436,41.517191348542504,16.435215235611842
IT-1043,  Sales ,eu-west ,Staging,75.23130764661427,63.804124175530056,2.1396348634626348,14.785998052069026,7.0,99.05065826453641,312.2083634318174,41,$47.34,91.60315352853404,65.94564786342838,37.46880207268946,45.421775823433904,57.556404156392524,58.233209286123625,90.65898410683882,57.49145389131137,35.83787296697961,38.17112989809222,34.32693571641372,76.83702576118145,6.385425785763199,89.54827553189196,53.90673968786479,38.58845016644289,44.587389027159816
IT-1044,  HR , AP-SOUTH,Production,65.63315601879408,93.22782386892048,8.301600931688416,22.42161629188447,1.0,99.70843813185192,96.16386639390723,35,$25.13,45.25646672340918,58.831318973936405,61.2698947018965,37.65183510496713,58.413531227645976,88.49831538790713,46.19667650443613,70.67263427209662,29.82325275453267,44.0410423622046,32.00183149719248,61.43690188443527,42.42539924828586,69.59473341004579,84.15349072337763,12.755829253030615,63.868839082445504
IT-1045,  Engineering ,latam,Staging,74.07489475316349,48.49971768323849,5.423947663628869,19.28326029691726,4.0,99.21164112040788,379.3189211983586,15,$9.8,62.617654269246714,66.2806656559933,5.797444605791302,44.6921291836839,76.57404242045314,21.144326925067446,31.68442264953246,69.89765789002391,41.65457233451677,34.59436282742695,51.60251795111942,13.301306714937589,60.4112356454691,13.602320538784973,99.37184246216286,38.10902117787788,86.89131970224486
IT-1046,  Marketing , ap-south,Sandbox,32.67768159414107,79.64537483676119,1.6151217119218308,23.140971868380788,0.0,99.45038468528942,69.31708119727246,55,$54.11,60.88984132566231,50.566716327418106,69.13231605675972,41.86906755015798,66.8082027315009,25.241442954073957,66.68710652065414,8.719428392487739,40.95715801973541,65.39117041804259,57.97737217715125,41.604584926147595,37.234104332067645,77.95357605282169,71.16784866578242,37.79898724567522,37.12275197084677
IT-1047,  Data Science ,LATAM,Dev,49.28490404441605,51.4280731122417,5.105299728725536,72.1516389069889,4.0,98.45766640843912,384.0337701516824,3,$37.96,41.50897026278759,81.75076854055816,78.22876053772468,75.6618618187806,95.73142486820682,63.69555041574445,3.143180648078625,28.55224517474285,23.84932756895768,1.2828430871628327,42.56354374244589,71.52388681467185,17.901357588021604,2.2706316886867195,64.18341029935551,62.08143764899094,31.86917814667941
IT-1048,  Engineering ,eu-west ,Dev,76.68576677513376,41.76087545477153,4.1907134679089015,46.2026254250083,6.0,98.31178087491028,445.89768220519136,12,$56.57,61.48966387647305,54.66683024985755,39.74419272571716,92.79475222441556,94.79630180564331,82.9368184618297,36.0160550533374,88.98601874152564,9.182800958495086,88.01680559214992,41.25789572005035,89.58841622363782,73.59573151657888,84.75269932920499,92.03125293738945,38.84096991648074,36.784722499409696
IT-1049,  Data Science ,US-EAST,Staging,25.928719845876948,7.082579973558476,8.780741065629403,41.02296820820546,2.0,98.4606128868193,241.36256327600069,38,$94.92,25.931808441897218,91.87469347996249,17.461585000739642,49.14558254465786,42.19228496782296,53.93518016782335,25.797402681711358,59.003505403698185,10.86265926254013,30.064909355261925,73.73137946255322,38.18232547592416,14.004381693154432,78.82993222843766,83.7380912950113,41.87620141519077,50.07970704905469
IT-1050,  Finance , AP-SOUTH,Sandbox,25.342987710978687,4.485349111188439,1.3479487704709638,73.03697713174219,2.0,98.98609729257412,236.12578834328926,51,$18.62,37.80379046030521,48.56485325039933,2.8818375140863495,83.27337857825114,3.572260951191042,1.0381573302546188,22.462170277842798,32.852469819140275,59.91886982271626,87.23734618263393,0.3027538277923125,99.96898773860397,66.80167446854485,83.07459855058849,86.50441645445748,27.25429592579276,31.30945937555768
IT-1051,  Marketing ,us-east,Dev,54.59458579654391,32.17375205116855,8.764577064035453,46.53128005136559,3.0,99.60192952953564,186.89511976462697,17,$5.19,44.231885636237514,79.06586612115987,63.72455994870999,73.19445357122386,1.1074782218727264,67.69431292069412,17.975926352696327,85.04586495830763,39.68350516397654,45.438581762328724,94.6886461554297,13.973641232889044,95.67344882768438,2.35925460299653,0.27057246703674487,13.150391193082744,25.045206503708528
IT-1052,  Marketing , AP-SOUTH,Sandbox,52.12072215768702,54.39437956332343,5.170889066421818,52.98931149542252,2.0,98.70798770095253,444.62222829667974,38,$12.3,86.40086835624805,40.73603536836341,26.899340663490978,33.06807855564769,12.319340488787777,81.35824330179348,73.70633015859539,24.904228564554266,90.24553879162181,77.63309917067788,71.44336561361963,38.693592101789484,47.05368583500981,97.24488341223395,51.44320915365168,30.00108855544118,37.53030921318782
IT-1053,  Engineering ,EU-WEST ,Sandbox,30.403622337163956,109.55638475289547,4.103207856813361,32.631773855049175,7.0,99.12963156398395,296.50307182177414,27,$48.96,34.833289483325494,43.52238947764428,46.38895871212843,58.731381452654766,7.489739889809554,27.654362789597407,95.50997953259643,40.919986437623066,46.37367104876744,82.57798389116462,70.72525285834178,87.53974588663039,20.043367861220563,61.413202773316144,78.27285673853216,4.27653403388879,77.78292648002352
IT-1054,  Marketing , AP-SOUTH,Staging,31.826808547234048,103.01204612337276,1.7034751255891094,35.691121599590154,2.0,99.60962492195648,310.6669732855785,19,$72.16,63.51370481158264,84.89920452379168,38.63555216575308,66.68156750156945,37.33660489708686,5.419822888226744,38.477064532194284,27.625477167206803,50.34915757093484,30.12888236312329,42.196336620858524,64.99156094483276,84.19817983539862,80.00483931837033,18.145712247569957,20.370996868493197,25.281478699701943
IT-1055,  HR ,eu-west ,Production,30.006064688590893,37.12849256091074,7.038097830122926,48.85338179616253,4.0,98.47755293218529,347.76832588247953,49,$60.17,21.340383741889866,10.765983535766333,17.488479594746266,2.3499371890463028,5.287459888400292,51.79519781075482,4.9103306908040985,87.13499237855997,92.82449812962554,64.03248091169027,96.57868216382822,81.09194930073627,50.54761968079288,56.655910337104075,75.14522916030558,32.49524529811995,84.46296330240803
IT-1056,  Marketing , ap-south,Staging,74.43608557986389,34.32301493005312,9.2753864201894,,3.0,99.76595146983962,185.10392640329468,48,$52.01,25.256972905392672,56.491775498320806,50.83686684607041,39.59555512242403,62.4914036137118,4.215522035095343,71.89118136725779,72.82886868004312,50.16407394901954,60.74139759773918,0.032323168081394016,90.77991387728838,92.32220151674224,33.974931617477274,0.91601516523796,14.56462919259829,28.51065414207937
IT-1057,  Data Science ,eu-west ,Production,63.671077900621455,32.187936812683404,3.8162358036032664,27.86473893477606,2.0,99.90616462444477,244.7538401076853,21,$38.63,64.84288754599777,72.63364677787855,45.959352274073794,99.26381758474568,19.017422599527723,41.60167439152443,53.82043344635895,46.02256446498695,50.198197755431075,47.601410191686455,7.648141011602783,50.731639550668916,72.05860753732078,29.6148367373531,57.516669112474396,66.49696553528436,60.30768968879645
IT-1058,,eu-west ,Sandbox,79.91754650692275,46.06543022557951,2.491691506641251,24.20232846653904,3.0,98.07794027159865,383.72259299283445,40,$34.45,76.23099273666037,75.04206154170537,62.414762286983226,63.72564270700936,51.39653185695876,1.781784447029544,72.3644613845808,93.23008324721626,36.3162980293301,46.95686768972711,80.40643031418986,23.474715088704322,43.06096058596256,6.993395751577025,85.13281199933412,28.076502822903592,97.09762822654436
IT-1059,  Data Science ,latam,Production,92.79257254826196,65.77664122564899,5.593182478291654,12.985390374680224,2.0,98.11822222016957,493.4691358425434,24,$40.75,46.211717652628145,59.14935271699754,25.188499452978675,33.42440692917761,10.307878263373516,22.49667229079365,64.79041641989063,92.74447805433161,71.04118603834132,30.520327033771434,73.87008811347197,69.37069050624437,61.73842810574391,54.25149432702143,43.13483582253463,61.552757373089115,95.17928597307515
IT-1060,  Data Science ,EU-WEST ,Sandbox,47.67478666447878,58.39480373191536,7.982240889495316,,1.0,98.18191943749244,65.4374930290386,24,$63.11,33.50996967777665,44.80644841595138,21.46390798534058,25.00240394007278,82.7729065828292,38.88224518869099,90.54359809634767,71.15250261624453,39.22276681516593,31.019051160796195,27.135549616436894,56.347968470935726,16.99644201371764,14.358915520965853,73.9452527715971,64.38856123439716,43.46329985723647
